feature	r2_score	cell_count_coef	DMSO_coef	drug_x_coef
Cytoplasm_Texture_SumVariance_PM_3_01_256	0.028451696343370303	-8.131883224478144e-05	0.16246417062670107	-0.16246417062670107
Cells_AreaShape_Compactness	0.039002949563572975	-0.0002513597368937891	-0.2054193994498381	0.20541939944983806
Cells_AreaShape_Extent	0.056561674476848345	0.0005155911537450238	0.21511800183390034	-0.21511800183390029
Cells_AreaShape_FormFactor	0.04193839942999811	0.0001847696228398581	0.2157093354170811	-0.2157093354170811
Cells_AreaShape_Orientation	1.2603254863519098e-05	8.562011124809022e-07	0.0038022032391105106	-0.0038022032391105097
Cells_AreaShape_Solidity	0.044729953667398514	0.0003585856258536457	0.20328301447789537	-0.20328301447789535
Cells_AreaShape_Zernike_0_0	0.07458144312174764	0.0006115122320805904	0.24647038892985018	-0.24647038892985013
Cells_AreaShape_Zernike_1_1	0.02136451764406755	0.0003492049402901483	0.1267924713110353	-0.12679247131103527
Cells_AreaShape_Zernike_2_0	0.06319126050818513	0.0006705170409502836	0.1998241175332352	-0.19982411753323517
Cells_AreaShape_Zernike_2_2	0.006925532700246206	0.00022053761340195025	0.06795567363953	-0.06795567363953
Cells_AreaShape_Zernike_3_1	0.0005914839869417543	7.185624936372166e-05	0.018136516586032193	-0.01813651658603219
Cells_AreaShape_Zernike_3_3	0.01597261837261854	0.00029336541920606436	0.11049548843983933	-0.11049548843983933
Cells_AreaShape_Zernike_4_0	0.002199120923344622	-7.046032830094596e-05	-0.04703461643198295	0.047034616431982944
Cells_AreaShape_Zernike_4_2	0.0006344048282531656	-2.9093382650906144e-05	-0.025867949010549438	0.02586794901054943
Cells_AreaShape_Zernike_4_4	0.0013516415692664818	5.8460323897940145e-05	0.03573992085378612	-0.03573992085378611
Cells_AreaShape_Zernike_5_1	6.205880260257146e-05	-1.2987626498564062e-05	-0.00772951439508158	0.007729514395081579
Cells_AreaShape_Zernike_5_3	0.0023697244581736276	8.953582679443962e-05	0.046654619179391496	-0.04665461917939149
Cells_AreaShape_Zernike_5_5	0.010402794325664488	0.00019445782834780684	0.09568576212337376	-0.09568576212337375
Cells_AreaShape_Zernike_6_0	0.0012199606361954496	-7.318297679619564e-05	-0.03211808689732601	0.03211808689732601
Cells_AreaShape_Zernike_6_2	0.0003938105676613013	7.901640555642051e-05	-0.00766517726434182	0.007665177264341818
Cells_AreaShape_Zernike_6_4	0.002570596318191787	-0.00017681928916052554	-0.029638613553158513	0.029638613553158506
Cells_AreaShape_Zernike_6_6	0.0003079471648856913	-6.133643002844069e-06	0.018640482371339914	-0.01864048237133991
Cells_AreaShape_Zernike_7_1	0.0002010534625669358	1.2167450327800524e-05	0.014910286773793122	-0.01491028677379312
Cells_AreaShape_Zernike_7_3	6.849926884378021e-05	4.718809934955831e-06	0.008826627579146325	-0.008826627579146323
Cells_AreaShape_Zernike_7_5	0.0011266142671948476	5.2109585261416396e-05	0.033222915780523506	-0.033222915780523506
Cells_AreaShape_Zernike_7_7	0.006569609636256635	0.00014246058043623555	0.07751234368179695	-0.07751234368179694
Cells_AreaShape_Zernike_8_0	0.00017510708175016987	-3.395533017720261e-05	-0.011166352466078652	0.011166352466078649
Cells_AreaShape_Zernike_8_2	2.4329181789961574e-05	-1.2647782560829393e-05	-0.0041925316427599765	0.004192531642759976
Cells_AreaShape_Zernike_8_4	0.0006299012632728918	4.52804230225747e-06	-0.02703972603844585	0.027039726038445847
Cells_AreaShape_Zernike_8_6	0.00391787532421406	-0.00015557552841148644	-0.05353818721560462	0.05353818721560461
Cells_AreaShape_Zernike_8_8	0.0009653877481600182	-0.00011229142440048458	0.01727075752083309	-0.017270757520833086
Cells_AreaShape_Zernike_9_1	0.00022815151499055997	2.1730741793314674e-05	-0.01537836473235794	0.015378364732357938
Cells_AreaShape_Zernike_9_3	2.8760895008472787e-05	4.665895335051499e-06	-0.005649932451038344	0.005649932451038343
Cells_AreaShape_Zernike_9_5	2.3949114715038355e-05	-2.4642470535294146e-06	-0.005205845215802877	0.005205845215802876
Cells_AreaShape_Zernike_9_7	6.347168156728422e-05	3.0369322399129603e-05	0.0035147516951778077	-0.0035147516951778072
Cells_AreaShape_Zernike_9_9	0.005935368571743815	0.00015510216696176023	0.07032640788609042	-0.0703264078860904
Cells_Correlation_Correlation_ER_Hoechst	0.12753448200680662	-0.001187019849911916	-0.23623023430570855	0.23623023430570853
Cells_Correlation_Correlation_ER_PM	0.08166639134000542	-0.0012280933393941274	-0.034695310799430876	0.03469531079943087
Cells_Correlation_Correlation_Hoechst_PM	0.18583245733154596	-0.00033595904076399785	-0.4717318273983808	0.47173182739838077
Cells_Correlation_K_Hoechst_PM	0.04038811712669821	0.00025253690612620064	0.20612467939001194	-0.20612467939001192
Cells_Correlation_Overlap_Hoechst_PM	0.17057745988495843	-0.00035249622350460474	-0.4481944934363544	0.44819449343635437
Cells_Correlation_RWC_ER_PM	0.0062017067586392916	0.0002512832021318223	0.05814408454292609	-0.058144084542926085
Cells_Correlation_RWC_Hoechst_ER	0.0035194099206187213	-0.0002539856175521728	0.0036829651850525634	-0.0036829651850525625
Cells_Correlation_RWC_Hoechst_PM	0.03349817927435528	0.000725243627834539	0.05564476883379685	-0.05564476883379684
Cells_Correlation_RWC_PM_Actin	0.212580788867205	0.001009598494296704	0.4269451141187818	-0.4269451141187817
Cells_Correlation_RWC_PM_ER	0.018599972216301386	-0.0005825691052932538	-0.014941674156456645	0.014941674156456641
Cells_Correlation_RWC_PM_Mitochondria	0.005062536210333479	0.0003038597349294902	0.018947047885626917	-0.018947047885626914
Cells_Granularity_1_ER	0.0006503938209806437	3.688342315494675e-05	0.030138647004868284	-0.030138647004868277
Cells_Granularity_1_Hoechst	0.0010516846716064343	-3.2781726933274504e-05	0.03415707693102391	-0.034157076931023905
Cells_Granularity_2_Hoechst	0.0060714452830502585	-0.0002501250867660656	0.04108392613171592	-0.041083926131715916
Cells_Intensity_IntegratedIntensityEdge_Actin	0.2830798237364568	0.0013679698614167508	0.4970681595233104	-0.49706815952331035
Cells_Intensity_IntegratedIntensityEdge_ER	0.2445148898582269	0.0006575907156521556	0.5398320706489173	-0.5398320706489171
Cells_Intensity_IntegratedIntensityEdge_Hoechst	0.035075149963084584	0.0003710752037206819	0.18280578658215418	-0.18280578658215416
Cells_Intensity_IntegratedIntensityEdge_Mitochondria	0.18360303780264164	0.0008855423066856862	0.4045709027711817	-0.4045709027711816
Cells_Intensity_IntegratedIntensityEdge_PM	0.14805999391299618	0.000495237218340798	0.40047571963389983	-0.4004757196338998
Cells_Intensity_IntegratedIntensity_Hoechst	0.04431011477163116	-2.1121781082999687e-05	0.2207719808209918	-0.22077198082099178
Cells_Intensity_LowerQuartileIntensity_PM	0.08716652717021178	0.0003352922623020234	0.2941117471727707	-0.29411174717277067
Cells_Intensity_MADIntensity_Hoechst	0.02648119081365774	0.00024974567049159194	0.14159341947214438	-0.14159341947214435
Cells_Intensity_MADIntensity_PM	0.12565601974140883	0.00027565193379420116	0.35253650281102583	-0.3525365028110258
Cells_Intensity_MassDisplacement_Hoechst	0.027935551589712504	-0.0005180885866467738	-0.12075179271666736	0.12075179271666735
Cells_Intensity_MaxIntensityEdge_ER	0.2548581317037354	0.000365160930486746	0.5335068151597332	-0.5335068151597332
Cells_Intensity_MaxIntensityEdge_Hoechst	0.018932922016272724	0.00013925145609057436	0.11990829862067873	-0.1199082986206787
Cells_Intensity_MaxIntensityEdge_Mitochondria	0.13809505825909918	0.0005161284329525488	0.3679231087602486	-0.36792310876024853
Cells_Intensity_MaxIntensityEdge_PM	0.10853428041607027	0.00014726775142126153	0.3415431585893282	-0.34154315858932816
Cells_Intensity_MaxIntensity_Hoechst	0.03390060013860152	-0.0006095379121962819	0.09008825040887239	-0.09008825040887238
Cells_Intensity_MedianIntensity_Hoechst	0.012806639724633029	0.00022254687196151068	0.10062064659495062	-0.1006206465949506
Cells_Intensity_StdIntensityEdge_Mitochondria	0.16453105228992926	0.0005706144173235265	0.38279984022852753	-0.3827998402285275
Cells_Intensity_StdIntensityEdge_PM	0.13456381665652684	0.00028696576302889444	0.3661404496280266	-0.36614044962802655
Cells_Intensity_UpperQuartileIntensity_Hoechst	0.02690579375073121	0.00034300194602432854	0.13579845317117706	-0.13579845317117706
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.008532418407026676	0.00038008216514741333	-0.016911233642379186	0.016911233642379182
Cells_Neighbors_FirstClosestDistance_Adjacent	0.08932912617218147	-0.0011818888830113356	-0.036942037054009634	0.03694203705400963
Cells_Neighbors_PercentTouching_Adjacent	0.0865367629366448	0.0004014655727323223	0.2836511541666252	-0.2836511541666252
Cells_Neighbors_SecondClosestDistance_Adjacent	0.12978929223425417	-0.0013857340597168903	-0.053479504756545684	0.05347950475654567
Cells_RadialDistribution_FracAtD_ER_3of4	0.00970080098899273	-0.00038490511379945136	0.04552936628644262	-0.045529366286442614
Cells_RadialDistribution_FracAtD_ER_4of4	0.008758286653395064	0.00037668377421800606	-0.03438658668931088	0.034386586689310876
Cells_RadialDistribution_FracAtD_Hoechst_1of4	0.007749004991793984	7.726443505940895e-05	0.09053161638909016	-0.09053161638909014
Cells_RadialDistribution_FracAtD_Hoechst_2of4	0.007780689051568257	6.189143098259841e-05	0.09210092212129364	-0.09210092212129363
Cells_RadialDistribution_FracAtD_Hoechst_3of4	8.474791188850528e-05	-3.243247679635533e-05	0.005511441248308431	-0.00551144124830843
Cells_RadialDistribution_FracAtD_Hoechst_4of4	0.0049048837798428835	-3.514847120520644e-05	-0.07446801527142904	0.07446801527142903
Cells_RadialDistribution_FracAtD_PM_1of4	0.010829091528301693	0.00021486718005138907	0.0975433178792631	-0.09754331787926307
Cells_RadialDistribution_FracAtD_PM_3of4	0.0029537254831187854	6.419863090983282e-05	0.05667007907075408	-0.056670079070754074
Cells_RadialDistribution_FracAtD_PM_4of4	0.007780110549935104	-0.0001620390827297195	-0.08627309787311824	0.08627309787311822
Cells_RadialDistribution_MeanFrac_ER_4of4	0.07173584497994068	0.0008392343929628606	0.20214734231930953	-0.2021473423193095
Cells_RadialDistribution_MeanFrac_Hoechst_1of4	0.004738508909611472	-0.00022009813079286718	-0.04642602020773866	0.04642602020773865
Cells_RadialDistribution_MeanFrac_Hoechst_2of4	0.012665953583616663	-0.00031246663429637786	-0.08929987137472326	0.08929987137472324
Cells_RadialDistribution_MeanFrac_Hoechst_3of4	0.03271733816858635	-0.0003449139743922146	-0.173716239309528	0.17371623930952798
Cells_RadialDistribution_MeanFrac_Hoechst_4of4	0.002223208135953225	0.00017649856627073083	0.02151858603945075	-0.021518586039450747
Cells_RadialDistribution_MeanFrac_PM_1of4	0.015009022584839937	-0.00022484720908936507	-0.12057433053684058	0.12057433053684057
Cells_RadialDistribution_MeanFrac_PM_3of4	0.05736646279918867	-0.0004631369750951727	-0.23474297191394367	0.23474297191394364
Cells_RadialDistribution_MeanFrac_PM_4of4	0.020041736539618715	0.00023985664700328273	0.13974743693082717	-0.13974743693082717
Cells_RadialDistribution_RadialCV_Actin_1of4	0.021802157262431177	0.0006370404774866317	-0.025811103317100688	0.025811103317100684
Cells_RadialDistribution_RadialCV_Actin_2of4	0.025725005449611982	0.0006884095113279114	-0.0276725139063745	0.027672513906374496
Cells_RadialDistribution_RadialCV_Actin_3of4	0.02716805440930048	0.0006933829192363546	-0.036758678681910656	0.03675867868191065
Cells_RadialDistribution_RadialCV_Actin_4of4	0.02319968326370747	0.000594460709859886	0.06667037378296199	-0.06667037378296198
Cells_RadialDistribution_RadialCV_ER_1of4	0.021371190668995177	0.0002221670175518014	0.15230377252693184	-0.1523037725269318
Cells_RadialDistribution_RadialCV_ER_2of4	0.016242985850830505	8.907776347404829e-05	0.13828994721273535	-0.13828994721273533
Cells_RadialDistribution_RadialCV_ER_3of4	0.007062259296903406	-0.00018133204570371163	0.08086316555798675	-0.08086316555798674
Cells_RadialDistribution_RadialCV_ER_4of4	0.018189322130369834	-0.0005573363469841833	-0.02396198588540216	0.023961985885402156
Cells_RadialDistribution_RadialCV_Hoechst_1of4	0.0038321053138942185	-0.0002373785514023124	0.026409655591702337	-0.02640965559170233
Cells_RadialDistribution_RadialCV_Hoechst_2of4	0.009502852245684257	-0.0004089497162218576	0.0013643706820365476	-0.0013643706820365474
Cells_RadialDistribution_RadialCV_Hoechst_3of4	0.02421379512221067	-0.0005627946109480812	-0.08621428066095477	0.08621428066095474
Cells_RadialDistribution_RadialCV_Hoechst_4of4	0.019570664235590396	-0.0002110453941214791	-0.14011733531122708	0.14011733531122705
Cells_RadialDistribution_RadialCV_Mitochondria_1of4	0.0079748991937455	-0.0003817317516043637	0.02533673750351153	-0.025336737503511526
Cells_RadialDistribution_RadialCV_Mitochondria_2of4	0.02629598898473473	-0.000703959017926664	0.014412648371983978	-0.014412648371983977
Cells_RadialDistribution_RadialCV_Mitochondria_3of4	0.04597862041095713	-0.0009352977286176944	-0.0005569931437581123	0.0005569931437581122
Cells_RadialDistribution_RadialCV_Mitochondria_4of4	0.04585379247600607	-0.0009273735439526309	0.020348063207549966	-0.020348063207549963
Cells_RadialDistribution_RadialCV_PM_1of4	0.006280190341507286	-0.0003306975191322511	-0.002816746888773901	0.0028167468887739006
Cells_RadialDistribution_RadialCV_PM_2of4	0.025389279969610157	-0.0006014805885387954	-0.0770752423982251	0.07707524239822508
Cells_RadialDistribution_RadialCV_PM_3of4	0.05201782542057609	-0.0007381547859448679	-0.16183768530338608	0.16183768530338605
Cells_RadialDistribution_RadialCV_PM_4of4	0.028492791557678032	-0.00052786189610288	-0.12570060633764307	0.12570060633764304
Cells_Texture_AngularSecondMoment_ER_3_03_256	0.3146100180532745	-0.000346557619599648	-0.6393603125380379	0.6393603125380378
Cells_Texture_AngularSecondMoment_Hoechst_3_01_256	0.08652304207220174	-0.0007544778834280808	-0.24372398049131433	0.24372398049131433
Cells_Texture_AngularSecondMoment_Mitochondria_3_03_256	0.1357116731804967	-0.0005502716816329306	-0.38918176936411597	0.3891817693641159
Cells_Texture_AngularSecondMoment_PM_3_01_256	0.3382686138929747	-0.0011820427167600397	-0.560585544204112	0.5605855442041119
Cells_Texture_Contrast_Hoechst_3_00_256	0.007437655772160823	-0.0003210164988536923	0.016497703283212425	-0.01649770328321242
Cells_Texture_Contrast_Hoechst_3_02_256	0.005481330180931221	-0.00027735139962179134	0.011450047937327682	-0.01145004793732768
Cells_Texture_Contrast_Mitochondria_3_03_256	0.05053323677889643	0.0001954893137105566	0.2215054538336691	-0.22150545383366907
Cells_Texture_Contrast_PM_3_01_256	0.0419401049510334	-3.900095178072409e-05	0.20419770384448976	-0.20419770384448974
Cells_Texture_Contrast_PM_3_03_256	0.03935269330953306	-1.6866270996626283e-05	0.19084359628359937	-0.19084359628359934
Cells_Texture_Correlation_Actin_3_00_256	0.199362379207504	0.0014188834860507172	0.31430280654758247	-0.3143028065475824
Cells_Texture_Correlation_Actin_3_01_256	0.1443544725382936	0.0010656118044831513	0.3023248222164498	-0.3023248222164498
Cells_Texture_Correlation_Actin_3_02_256	0.19575327785472618	0.001347816011692168	0.33224363623913955	-0.3322436362391395
Cells_Texture_Correlation_Actin_3_03_256	0.14058172826171622	0.0011099230138306557	0.2853913650002138	-0.2853913650002137
Cells_Texture_Correlation_ER_3_00_256	0.03496356827543645	-0.000360047890968854	0.18699093696553082	-0.1869909369655308
Cells_Texture_Correlation_ER_3_01_256	0.030069146034127026	-0.00039536267592472164	0.16352658502536432	-0.1635265850253643
Cells_Texture_Correlation_ER_3_03_256	0.027604879227793422	-0.0003913971108819842	0.1529733870012716	-0.15297338700127158
Cells_Texture_Correlation_Hoechst_3_03_256	5.400832761293106e-05	-1.6575067214414406e-05	0.00695358822380426	-0.006953588223804259
Cells_Texture_Correlation_Mitochondria_3_00_256	0.03884807626648057	-0.00020007876284226344	0.21314522148052517	-0.21314522148052512
Cells_Texture_Correlation_Mitochondria_3_01_256	0.03492801719276295	-0.00019032467596723275	0.20060155361409587	-0.20060155361409585
Cells_Texture_Correlation_Mitochondria_3_02_256	0.038444552412390975	-0.00028857920928558725	0.2085891307846624	-0.20858913078466235
Cells_Texture_Correlation_Mitochondria_3_03_256	0.029783886342831134	-0.00018177167867071322	0.18530259938343485	-0.1853025993834348
Cells_Texture_Correlation_PM_3_01_256	0.012245490884569943	-0.00021663030640037812	-0.10481071957701305	0.10481071957701303
Cells_Texture_Correlation_PM_3_03_256	0.01218685412644982	-0.00022247904402354683	-0.10296591366422406	0.10296591366422404
Cells_Texture_DifferenceEntropy_Hoechst_3_02_256	0.004444296405077708	0.00011709246820104076	0.059144523056005316	-0.0591445230560053
Cells_Texture_DifferenceEntropy_PM_3_01_256	0.15997050049542805	0.00022238590986963492	0.4015749216158213	-0.40157492161582126
Cells_Texture_DifferenceEntropy_PM_3_03_256	0.16578781542582244	0.00022462318103322196	0.40442824782859355	-0.4044282478285935
Cells_Texture_DifferenceVariance_Hoechst_3_01_256	0.011670669819892399	0.00015798963449470882	-0.10919136011437078	0.10919136011437075
Cells_Texture_DifferenceVariance_Mitochondria_3_03_256	0.1378254235380576	-0.0001498386109684459	-0.4134419167386397	0.41344191673863967
Cells_Texture_DifferenceVariance_PM_3_03_256	0.2626844131449241	-0.000195599865964179	-0.5501728052311746	0.5501728052311745
Cells_Texture_InfoMeas1_ER_3_00_256	0.10609093880243536	0.0009459966323171676	0.2517941510619	-0.2517941510619
Cells_Texture_InfoMeas1_ER_3_01_256	0.09187120519853753	0.0009441441726650699	0.21927140739443918	-0.21927140739443912
Cells_Texture_InfoMeas1_ER_3_03_256	0.10458309832476609	0.0009704773111250235	0.24239827074617737	-0.24239827074617737
Cells_Texture_InfoMeas1_Hoechst_3_03_256	0.004586822450781236	0.00024313179263639944	0.042054489764553504	-0.0420544897645535
Cells_Texture_InfoMeas1_Mitochondria_3_00_256	0.02330501451528444	0.0006410339673132358	-0.017450893595527834	0.01745089359552783
Cells_Texture_InfoMeas1_Mitochondria_3_01_256	0.021856171829162663	0.0006018573865846881	-0.04366116223553175	0.04366116223553174
Cells_Texture_InfoMeas1_Mitochondria_3_02_256	0.03930516367255765	0.0008423149558861719	-0.007817789720059308	0.007817789720059308
Cells_Texture_InfoMeas1_Mitochondria_3_03_256	0.021065534633225247	0.000608078064856492	-0.022696904568280087	0.022696904568280083
Cells_Texture_InfoMeas1_PM_3_00_256	0.06921097733367287	0.0004083670386845114	0.2616726831533082	-0.26167268315330816
Cells_Texture_InfoMeas1_PM_3_01_256	0.0676549058571847	0.0004349529908139792	0.2577613313264863	-0.25776133132648626
Cells_Texture_InfoMeas1_PM_3_02_256	0.07817010261999291	0.0005449937939715763	0.2669138584453329	-0.26691385844533283
Cells_Texture_InfoMeas1_PM_3_03_256	0.07200146337458468	0.0004338543345541453	0.2671115618867664	-0.2671115618867664
Cells_Texture_InfoMeas2_Hoechst_3_02_256	0.0044285363607777795	6.999521220911163e-05	0.07058510258648532	-0.07058510258648532
Cells_Texture_InverseDifferenceMoment_Hoechst_3_01_256	0.012280463511675	-0.0002775816138054145	-0.0891963359926467	0.08919633599264669
Cells_Texture_InverseDifferenceMoment_Mitochondria_3_00_256	0.23765130493359932	-0.0006003421590895893	-0.47065925991006263	0.4706592599100626
Cells_Texture_InverseDifferenceMoment_Mitochondria_3_02_256	0.2456390318264594	-0.0006894014500608242	-0.47012173757679376	0.4701217375767937
Cells_Texture_SumVariance_PM_3_01_256	0.017797969071130737	-0.00012071316207193107	0.127199694325578	-0.12719969432557798
Cells_Texture_Variance_Hoechst_3_00_256	0.009958781165283814	-0.0003354055179061523	0.028039818616156356	-0.02803981861615635
Nuclei_AreaShape_Compactness	0.005200240638948306	0.00017186394053438363	0.045040092326485856	-0.04504009232648585
Nuclei_AreaShape_Eccentricity	0.005906561592502468	0.00022256324119630469	-0.05652867196573644	0.05652867196573643
Nuclei_AreaShape_Extent	0.004142629045183699	-0.00015525581555566435	-0.04977763720281057	0.049777637202810567
Nuclei_AreaShape_FormFactor	0.009054446415427186	-0.00027091987327223713	-0.056754801101391514	0.0567548011013915
Nuclei_AreaShape_Orientation	4.2404183790090144e-05	1.3133928137450196e-05	0.006089068365067665	-0.006089068365067663
Nuclei_AreaShape_Solidity	0.007105174084052535	-3.606856219032289e-05	-0.07696273833533733	0.07696273833533732
Nuclei_AreaShape_Zernike_0_0	0.004349962825119569	-0.0002143925361125183	0.03950956641128652	-0.039509566411286515
Nuclei_AreaShape_Zernike_1_1	0.008202847426645121	4.4004504512421844e-05	0.09471040325549726	-0.09471040325549725
Nuclei_AreaShape_Zernike_2_0	0.00813391564955157	0.00037000552434885553	-0.019056736559589286	0.019056736559589282
Nuclei_AreaShape_Zernike_2_2	0.005824401890171305	0.00018482561774496852	-0.06493178222821673	0.06493178222821672
Nuclei_AreaShape_Zernike_3_1	0.0032528657946461204	1.4493808407601777e-05	0.05764779770333839	-0.057647797703338374
Nuclei_AreaShape_Zernike_3_3	0.007199269656179119	-7.931174208422594e-06	0.08492421692654517	-0.08492421692654516
Nuclei_AreaShape_Zernike_4_0	0.00306347686022046	-0.000144986542036233	0.04589328174780648	-0.045893281747806464
Nuclei_AreaShape_Zernike_4_2	0.0088520029531729	-0.00015288899600880644	-0.08519790439671487	0.08519790439671486
Nuclei_AreaShape_Zernike_4_4	0.005590314183763545	7.375683280740716e-05	-0.07411088713681538	0.07411088713681536
Nuclei_AreaShape_Zernike_5_1	0.009218102714190768	0.00010064923725565785	0.09864320001214644	-0.09864320001214642
Nuclei_AreaShape_Zernike_5_3	0.009742580105401522	9.7230682260713e-05	0.09919211997848901	-0.099192119978489
Nuclei_AreaShape_Zernike_5_5	0.005847853841148276	-8.590180025582462e-05	0.0735607560545183	-0.07356075605451828
Nuclei_AreaShape_Zernike_6_0	0.005813963801116762	-8.782202111525976e-05	-0.07776091705342457	0.07776091705342456
Nuclei_AreaShape_Zernike_6_2	0.005368049428100208	0.000307255035653103	0.0009155304928403197	-0.0009155304928403195
Nuclei_AreaShape_Zernike_6_4	0.0008791743332244861	3.181239553558805e-05	0.029744073086393347	-0.02974407308639334
Nuclei_AreaShape_Zernike_6_6	0.001315416879552056	-1.7472654468255175e-05	-0.03602019948449441	0.03602019948449441
Nuclei_AreaShape_Zernike_7_1	0.0024271220890375034	1.7108873063775195e-05	0.052257561736681	-0.052257561736680995
Nuclei_AreaShape_Zernike_7_3	0.0035984522367316085	7.022132157476031e-05	0.060212876903332116	-0.06021287690333211
Nuclei_AreaShape_Zernike_7_5	0.005065499220996861	3.292083178912976e-05	0.07380130530987608	-0.07380130530987607
Nuclei_AreaShape_Zernike_7_7	0.007095099833527296	-0.000128822346172867	0.07914810181317643	-0.07914810181317641
Nuclei_AreaShape_Zernike_8_0	0.004406430026259733	-0.00011874138827027286	-0.06311047578202753	0.06311047578202753
Nuclei_AreaShape_Zernike_8_2	0.0015768616122996404	-6.250772852349059e-05	-0.03965862631766673	0.03965862631766672
Nuclei_AreaShape_Zernike_8_4	0.0065037084930318345	9.792027869752049e-05	-0.08146153152746533	0.08146153152746531
Nuclei_AreaShape_Zernike_8_6	0.0012237648760107245	9.819040134284811e-05	-0.02722851494243183	0.027228514942431826
Nuclei_AreaShape_Zernike_8_8	0.000563723350590295	-8.97457599745926e-05	-0.0057500940846461224	0.005750094084646122
Nuclei_AreaShape_Zernike_9_1	0.0038076464609824168	1.7316852520888385e-05	0.06600443273924583	-0.06600443273924583
Nuclei_AreaShape_Zernike_9_3	0.004625006484009986	1.580537731405499e-05	0.07257008645239149	-0.07257008645239148
Nuclei_AreaShape_Zernike_9_5	0.0024325895107638607	-3.637714827512414e-05	0.05037034610438322	-0.050370346104383214
Nuclei_AreaShape_Zernike_9_7	0.002105674226294596	-1.1178532842210557e-05	0.047221879994835694	-0.04722187999483569
Nuclei_AreaShape_Zernike_9_9	0.006107515546597275	-6.732604113570316e-05	0.07776336950107426	-0.07776336950107425
Nuclei_Correlation_Correlation_ER_Hoechst	0.008526711492688577	-0.00016007140547776586	0.08699696892070133	-0.0869969689207013
Nuclei_Correlation_Correlation_ER_PM	0.04653377465514408	-0.000382612316707596	0.2088745375262897	-0.20887453752628968
Nuclei_Correlation_Correlation_Hoechst_PM	0.308906599797684	-0.0009142843959659443	-0.5566659104583116	0.5566659104583115
Nuclei_Correlation_K_ER_Hoechst	0.2900563786604925	-0.00020903484514255512	-0.5744205575517711	0.574420557551771
Nuclei_Correlation_K_Hoechst_Actin	0.28819874261456524	0.001342980589288387	0.5050606932436573	-0.5050606932436573
Nuclei_Correlation_K_Hoechst_ER	0.16074422648130682	0.00013627565493495343	0.4427637222923497	-0.44276372229234967
Nuclei_Correlation_K_Hoechst_Mitochondria	0.10237177264609243	0.0004584335642746861	0.32426876007041955	-0.3242687600704195
Nuclei_Correlation_K_PM_Hoechst	0.06537291497413689	-0.0004500339878061102	-0.2277771114441382	0.22777711144413815
Nuclei_Correlation_Overlap_ER_Hoechst	0.11997785575218345	-0.0006190547699761326	-0.33708294638440695	0.3370829463844069
Nuclei_Correlation_Overlap_Hoechst_PM	0.2910051879733586	-0.00075276038513193	-0.5714968224890807	0.5714968224890806
Nuclei_Correlation_RWC_ER_Actin	0.0031671675244130393	-0.00023273316691817803	0.0161831253051149	-0.016183125305114898
Nuclei_Correlation_RWC_ER_Hoechst	0.14081778811093015	0.0012841724602855413	0.23747306145959518	-0.23747306145959518
Nuclei_Correlation_RWC_ER_Mitochondria	0.04677632102161189	-0.00014138350969537382	-0.24378752564302203	0.24378752564302197
Nuclei_Correlation_RWC_ER_PM	0.18079282795711094	0.0007864635583246833	0.4233009737153156	-0.42330097371531555
Nuclei_Correlation_RWC_Hoechst_Actin	0.06936549497660871	0.0006365886504964813	0.23147261514798728	-0.23147261514798725
Nuclei_Correlation_RWC_Hoechst_ER	0.009644979643518958	0.00016783879006687142	-0.0996664338904324	0.09966643389043238
Nuclei_Correlation_RWC_Hoechst_Mitochondria	0.028895215797318796	0.0006914357761451525	0.06750680126172595	-0.06750680126172594
Nuclei_Correlation_RWC_Hoechst_PM	0.03937293687918186	0.000810256691067226	-0.04404982622486438	0.044049826224864363
Nuclei_Correlation_RWC_PM_Actin	0.07250361112454107	0.0005099278239449894	0.2606915829608745	-0.26069158296087447
Nuclei_Correlation_RWC_PM_ER	0.019108295655614893	-0.00031547658732732786	-0.1291985021944339	0.12919850219443388
Nuclei_Correlation_RWC_PM_Mitochondria	0.008780098631432254	0.00032784819679894763	0.0635440781211065	-0.06354407812110649
Nuclei_Granularity_1_Actin	2.4434830037889377e-05	1.4625027953112614e-06	-0.006228872945584968	0.006228872945584967
Nuclei_Granularity_1_ER	0.0010604824607335361	7.473675207741522e-05	0.031895226429804205	-0.0318952264298042
Nuclei_Granularity_1_Hoechst	0.0008879219472202049	-2.732158683107338e-05	0.030585692684698018	-0.030585692684698015
Nuclei_Granularity_1_Mitochondria	0.040983006827013835	0.00048320922244162877	0.18164183066405154	-0.1816418306640515
Nuclei_Intensity_IntegratedIntensityEdge_Hoechst	0.054284079773774696	-9.70496231255468e-05	0.21937559250930772	-0.2193755925093077
Nuclei_Intensity_IntegratedIntensity_Actin	0.20720349419029427	0.0010065648898704266	0.4428087393068517	-0.44280873930685166
Nuclei_Intensity_IntegratedIntensity_ER	0.09490147851912045	4.39449898315236e-05	0.3274456648427441	-0.32744566484274407
Nuclei_Intensity_IntegratedIntensity_Hoechst	0.031948066623158744	0.00022532933767854444	0.16992710604286743	-0.1699271060428674
Nuclei_Intensity_IntegratedIntensity_PM	0.05412902863503577	0.0002714076505855261	0.23493719601202234	-0.2349371960120223
Nuclei_Intensity_LowerQuartileIntensity_Hoechst	0.09621039708947232	-0.0011423966226638803	0.007950712471022345	-0.007950712471022343
