feature	r2_score	cell_count_coef	DMSO_coef	TGFRi_coef
Cytoplasm_Texture_SumVariance_Mitochondria_3_03_256	0.025171269784080574	0.0006954574949257267	-0.006789083340274463	0.006789083340274462
Cytoplasm_Texture_SumVariance_PM_3_01_256	0.0037083524462964146	7.269937191412392e-05	-0.0602511280255303	0.06025112802553031
Cells_AreaShape_Compactness	0.01162009864092961	-0.0004086431116064637	0.017925623126756572	-0.017925623126756572
Cells_AreaShape_Extent	0.022533837088505426	0.00058992464778856	0.07318772486611569	-0.07318772486611569
Cells_AreaShape_FormFactor	0.0038127214097958273	0.00023618514783460583	-0.019459955275289275	0.019459955275289275
Cells_AreaShape_Orientation	0.0001886583640318129	-4.6301845558234666e-05	-0.010361195713447274	0.010361195713447274
Cells_AreaShape_Solidity	0.013986675561694417	0.0004973834697395828	0.028202345102073152	-0.028202345102073156
Cells_AreaShape_Zernike_0_0	0.027488840975531614	0.0006189716774687647	0.09785199510755796	-0.09785199510755796
Cells_AreaShape_Zernike_1_1	0.008694656084241581	0.00038837921782955745	0.038469405266032534	-0.038469405266032534
Cells_AreaShape_Zernike_2_0	0.034801712967791554	0.0007727700545060213	0.06370072342512634	-0.06370072342512634
Cells_AreaShape_Zernike_2_2	0.0028231321146539035	0.0002142172980838557	0.02650213778065528	-0.02650213778065528
Cells_AreaShape_Zernike_3_1	0.001837230266060863	0.00017831071698854833	0.01820669866120307	-0.01820669866120307
Cells_AreaShape_Zernike_3_3	0.007226812340260902	0.00036950281110451327	0.019409762743829405	-0.019409762743829405
Cells_AreaShape_Zernike_4_0	0.0002526444437997988	-5.5481300614929725e-05	0.007638418135009352	-0.007638418135009351
Cells_AreaShape_Zernike_4_2	0.0009342305425714681	8.304603568624728e-05	-0.021783443500625783	0.021783443500625783
Cells_AreaShape_Zernike_4_4	0.002740825999111962	0.00016504303290187754	-0.03166300871757194	0.03166300871757194
Cells_AreaShape_Zernike_5_1	7.667416966550267e-05	2.3171784819189423e-05	0.007899414129191233	-0.007899414129191233
Cells_AreaShape_Zernike_5_3	0.0021361596432539764	0.00019264684044261571	0.01827763350807761	-0.01827763350807761
Cells_AreaShape_Zernike_5_5	0.003313190563363877	0.00024803782078783597	0.015879450910670938	-0.015879450910670938
Cells_AreaShape_Zernike_6_0	0.0004445298701301059	-7.22604121351845e-05	-0.015678957960647857	0.015678957960647857
Cells_AreaShape_Zernike_6_2	0.0006263319652436428	3.240639576055352e-05	0.02598209020532191	-0.025982090205321915
Cells_AreaShape_Zernike_6_4	0.0009815590951423037	-0.00013165281290608628	0.001532121978861985	-0.0015321219788619852
Cells_AreaShape_Zernike_6_6	0.0029800881028912984	0.00013818464764051683	-0.04169530910413881	0.04169530910413881
Cells_AreaShape_Zernike_7_1	0.0003426678787012971	3.0312968391836633e-05	0.01880619583374014	-0.01880619583374014
Cells_AreaShape_Zernike_7_3	0.0003013050448263943	4.246076671042963e-05	0.01629413737995873	-0.01629413737995873
Cells_AreaShape_Zernike_7_5	0.0005914154137676153	0.00010359913632189515	0.004571895035562253	-0.004571895035562253
Cells_AreaShape_Zernike_7_7	0.002497379050912407	0.00021616313968128052	0.006664876351919183	-0.006664876351919184
Cells_AreaShape_Zernike_8_0	0.00011680089774979141	-7.88957162178482e-06	0.01076976153676291	-0.01076976153676291
Cells_AreaShape_Zernike_8_2	0.0005477292728294225	-2.37542842970583e-05	0.02269821334047513	-0.02269821334047513
Cells_AreaShape_Zernike_8_4	0.00019612959364934124	4.398625957059531e-05	-0.008266619569616523	0.008266619569616523
Cells_AreaShape_Zernike_8_6	0.0009006789332941523	-0.00012793709639495165	-0.005992769698278954	0.005992769698278954
Cells_AreaShape_Zernike_8_8	0.0029195779018033052	9.494576121786457e-05	-0.0486371824871871	0.0486371824871871
Cells_AreaShape_Zernike_9_1	2.3738318624011434e-05	2.042675739714909e-05	0.00012104038967152947	-0.00012104038967152948
Cells_AreaShape_Zernike_9_3	0.00014407524240067637	4.9624227510314554e-05	-0.0010279976396858636	0.0010279976396858636
Cells_AreaShape_Zernike_9_5	0.0004869833135854318	7.769022600883857e-05	-0.010253522423101501	0.010253522423101501
Cells_AreaShape_Zernike_9_7	0.00017701644006451467	5.643468444305804e-05	0.001414088167694867	-0.0014140881676948673
Cells_AreaShape_Zernike_9_9	0.0020125286185976865	0.00017634456907106885	-0.01356216639206428	0.013562166392064283
Cells_Correlation_Correlation_ER_Hoechst	0.07517713022955852	-0.0008032728808434877	-0.22593077983172533	0.22593077983172533
Cells_Correlation_Correlation_ER_PM	0.04777901965998188	-0.0006394626462896265	-0.174385458419712	0.174385458419712
Cells_Correlation_Correlation_Hoechst_PM	0.04994677469610587	-0.0005275251159098638	-0.21621328095990877	0.2162132809599088
Cells_Correlation_K_Hoechst_PM	0.039483604815650164	0.0005652521146375604	0.18195362769621298	-0.18195362769621298
Cells_Correlation_Overlap_Hoechst_PM	0.06257588180986684	-0.000604557594669809	-0.2385026144738504	0.23850261447385043
Cells_Correlation_RWC_ER_PM	0.017562361616653255	0.00028076405032948046	-0.10667443827922116	0.10667443827922116
Cells_Correlation_RWC_Hoechst_ER	0.015967432274775484	-9.710839929837585e-05	-0.13712454009802133	0.13712454009802133
Cells_Correlation_RWC_Hoechst_PM	0.0452799092676196	0.0007796453759304197	0.13660045870505755	-0.13660045870505758
Cells_Correlation_RWC_PM_Actin	0.052426901931284964	0.0008886744408595078	0.024914750910677914	-0.024914750910677914
Cells_Correlation_RWC_PM_ER	0.028280660075468367	-0.0003751581022597982	-0.16400840025502847	0.16400840025502847
Cells_Correlation_RWC_PM_Mitochondria	0.02482715025116833	0.00029919041584828594	-0.13633830838751146	0.13633830838751146
Cells_Granularity_1_ER	0.001435430298575513	0.00015693396090054226	-0.017889786289773973	0.017889786289773973
Cells_Granularity_1_Hoechst	0.03537632515593225	0.00020596829617594488	0.20401499282602226	-0.20401499282602226
Cells_Granularity_2_Hoechst	0.020377125484762892	-0.00023055335867529933	-0.14633278730532867	0.14633278730532867
Cells_Intensity_IntegratedIntensityEdge_Actin	0.2595109257959869	0.0016125275177560207	0.4527125863988233	-0.4527125863988233
Cells_Intensity_IntegratedIntensityEdge_ER	0.10285326430043051	0.0007820579116039937	0.3143231366786362	-0.3143231366786362
Cells_Intensity_IntegratedIntensityEdge_Hoechst	0.006474832678864173	0.00032761508432717416	0.05460601255680725	-0.05460601255680724
Cells_Intensity_IntegratedIntensityEdge_Mitochondria	0.13641486408076064	0.0014768542652407828	0.22631788314476026	-0.22631788314476026
Cells_Intensity_IntegratedIntensityEdge_PM	0.04516138715592388	0.0007852698870658572	0.15601594180791145	-0.15601594180791148
Cells_Intensity_IntegratedIntensity_Hoechst	0.00250330369507179	0.00020187896543239745	0.03344086914105906	-0.03344086914105906
Cells_Intensity_LowerQuartileIntensity_PM	0.020132162816268506	0.0006100971585486967	-0.018172402589277933	0.018172402589277936
Cells_Intensity_MADIntensity_Hoechst	0.01512040809020343	0.0004108785366377208	-0.07508933090870026	0.07508933090870026
Cells_Intensity_MADIntensity_PM	0.02411790770053801	0.0005592916151089441	-0.07299102645071127	0.07299102645071127
Cells_Intensity_MassDisplacement_Hoechst	0.010647084049161704	-0.000424482080578412	-0.0050529884990997	0.0050529884990997
Cells_Intensity_MaxIntensityEdge_ER	0.02081642534576955	0.00040097101850506664	0.12300290194025287	-0.12300290194025287
Cells_Intensity_MaxIntensityEdge_Hoechst	0.029582676187970836	9.583708377376742e-05	-0.1844655739847192	0.1844655739847192
Cells_Intensity_MaxIntensityEdge_Mitochondria	0.08118462920389036	0.0012274575118610667	0.07824810953706593	-0.07824810953706593
Cells_Intensity_MaxIntensityEdge_PM	0.012710692553900782	0.0004554713637797989	-0.027958725914227094	0.027958725914227097
Cells_Intensity_MaxIntensity_Hoechst	0.08925896467598515	-0.00031826781500011824	-0.32413472257847376	0.32413472257847376
Cells_Intensity_MedianIntensity_Hoechst	0.001860095127479422	0.00017062515828632812	-0.013460591365858181	0.013460591365858183
Cells_Intensity_StdIntensityEdge_Mitochondria	0.08909383226824041	0.0012964393818987612	0.034000894185208325	-0.034000894185208325
Cells_Intensity_StdIntensityEdge_PM	0.017598976901642027	0.0005336567168340343	-0.03698072920522467	0.036980729205224674
Cells_Intensity_UpperQuartileIntensity_Hoechst	0.02313364361755088	0.0004150226510415504	-0.1133666758666799	0.11336667586667988
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.008258624830246086	0.0003704506577139884	0.04155109850673937	-0.04155109850673937
Cells_Neighbors_FirstClosestDistance_Adjacent	0.08229010369050116	-0.0011290659508046775	0.08698184107996214	-0.08698184107996214
Cells_Neighbors_PercentTouching_Adjacent	0.02598941597217075	0.0006943300233472177	-0.01802188452887636	0.01802188452887636
Cells_Neighbors_SecondClosestDistance_Adjacent	0.103950558690181	-0.0013534723046269989	0.05706469825027072	-0.05706469825027072
Cells_RadialDistribution_FracAtD_ER_3of4	0.015371975795726689	-0.00019669374379905312	-0.12526335916180845	0.12526335916180847
Cells_RadialDistribution_FracAtD_ER_4of4	0.015532887774156845	0.00022785786071805318	0.1238045599586916	-0.12380455995869162
Cells_RadialDistribution_FracAtD_Hoechst_1of4	0.0010863100164453243	5.331880740124359e-05	-0.02957571059966458	0.02957571059966458
Cells_RadialDistribution_FracAtD_Hoechst_2of4	0.0031347110766661856	5.2659169297487154e-05	-0.05361714921121616	0.053617149211216165
Cells_RadialDistribution_FracAtD_Hoechst_3of4	0.007385334078810812	6.25766500949012e-05	-0.08167001281484561	0.08167001281484561
Cells_RadialDistribution_FracAtD_Hoechst_4of4	0.006900396308295309	-7.413331427100606e-05	0.07879065949060755	-0.07879065949060755
Cells_RadialDistribution_FracAtD_PM_1of4	0.0010412644262429716	0.0001338984429483526	0.00259851464549674	-0.00259851464549674
Cells_RadialDistribution_FracAtD_PM_3of4	0.004710854289274424	0.00013783043430246874	-0.05405391242848445	0.05405391242848446
Cells_RadialDistribution_FracAtD_PM_4of4	0.0028954887326037015	-0.0001570652465413185	0.032170106145474206	-0.032170106145474206
Cells_RadialDistribution_MeanFrac_ER_4of4	0.04665365250673392	0.0007293166304459611	0.17501895832618883	-0.17501895832618883
Cells_RadialDistribution_MeanFrac_Hoechst_1of4	0.006922579086036995	-0.0002623133488002128	-0.05934072793268713	0.05934072793268714
Cells_RadialDistribution_MeanFrac_Hoechst_2of4	0.013280011028173666	-0.0003588344189384029	-0.07956740778561855	0.07956740778561856
Cells_RadialDistribution_MeanFrac_Hoechst_3of4	0.013743252356369529	-0.00039389179389898404	-0.0705322816529928	0.0705322816529928
Cells_RadialDistribution_MeanFrac_Hoechst_4of4	0.011825807143844291	0.00013157956270136692	0.10976980543300544	-0.10976980543300545
Cells_RadialDistribution_MeanFrac_PM_1of4	0.007907517647563034	-0.0003110522879466208	-0.04595913285199098	0.045959132851990984
Cells_RadialDistribution_MeanFrac_PM_3of4	0.02178545445601543	-0.0005164487414285331	-0.06699024230740373	0.06699024230740373
Cells_RadialDistribution_MeanFrac_PM_4of4	0.00998804508985518	0.0003138936852264856	0.0731464395269433	-0.0731464395269433
Cells_RadialDistribution_RadialCV_Actin_1of4	0.017965117420741472	0.0005013259652690914	0.09965539621811176	-0.09965539621811176
Cells_RadialDistribution_RadialCV_Actin_2of4	0.017362932352568472	0.0004982977262649414	0.09114527820975132	-0.09114527820975132
Cells_RadialDistribution_RadialCV_Actin_3of4	0.01542707225882367	0.0004752981999849542	0.08032903278032168	-0.08032903278032168
Cells_RadialDistribution_RadialCV_Actin_4of4	0.011005674946429012	0.0003937078402641466	0.0729763831191636	-0.0729763831191636
Cells_RadialDistribution_RadialCV_ER_1of4	0.018152225185775972	0.00038432444636701937	0.1327773982413146	-0.1327773982413146
Cells_RadialDistribution_RadialCV_ER_2of4	0.013509159525461278	0.00029701786784686187	0.11507911396291207	-0.11507911396291207
Cells_RadialDistribution_RadialCV_ER_3of4	0.004749131261355899	4.111997337286166e-05	0.07475494045766448	-0.0747549404576645
Cells_RadialDistribution_RadialCV_ER_4of4	0.01152235865807505	-0.00046163733983148406	-0.0169445427687251	0.0169445427687251
Cells_RadialDistribution_RadialCV_Hoechst_1of4	0.0019351042328126233	-0.00014109416044767617	-0.03334792690946823	0.03334792690946823
Cells_RadialDistribution_RadialCV_Hoechst_2of4	0.005611234262467901	-0.00022382829011594312	-0.05892038216779304	0.05892038216779304
Cells_RadialDistribution_RadialCV_Hoechst_3of4	0.014066328119316851	-0.00029342988165652995	-0.10270540423441363	0.10270540423441363
Cells_RadialDistribution_RadialCV_Hoechst_4of4	0.020111771615128782	-0.00018387157029340538	-0.14116110303244517	0.14116110303244517
Cells_RadialDistribution_RadialCV_Mitochondria_1of4	0.0016480993408594102	-3.0383595401638552e-05	0.042125051063214944	-0.042125051063214944
Cells_RadialDistribution_RadialCV_Mitochondria_2of4	0.002850323838485269	-0.00022923670481008078	-0.005835909602253711	0.005835909602253711
Cells_RadialDistribution_RadialCV_Mitochondria_3of4	0.010823480260917506	-0.0004270991197580316	-0.042856132609526726	0.04285613260952673
Cells_RadialDistribution_RadialCV_Mitochondria_4of4	0.017263583098767854	-0.0005393936074769217	-0.05535241987666567	0.055352419876665664
Cells_RadialDistribution_RadialCV_PM_1of4	0.00011856291673539854	-1.3505650353440193e-05	0.010316177910443938	-0.010316177910443938
Cells_RadialDistribution_RadialCV_PM_2of4	0.0033731725678777247	-0.00021897414143707563	-0.028141178477239133	0.028141178477239136
Cells_RadialDistribution_RadialCV_PM_3of4	0.010969180745042606	-0.0003753283664204734	-0.057670106931436	0.05767010693143599
Cells_RadialDistribution_RadialCV_PM_4of4	0.010543255728926781	-0.0004074414602870156	-0.043117583983634654	0.043117583983634654
Cells_Texture_AngularSecondMoment_ER_3_03_256	0.03992994347419887	-0.0005919246409246309	-0.06000173650428156	0.060001736504281554
Cells_Texture_AngularSecondMoment_Hoechst_3_01_256	0.03194147250319013	-0.0007167734287143824	0.019397293798592976	-0.019397293798592976
Cells_Texture_AngularSecondMoment_Mitochondria_3_03_256	0.07471190004183292	-0.0010126703039699308	-0.028338055017262068	0.028338055017262064
Cells_Texture_AngularSecondMoment_PM_3_01_256	0.1390049808681204	-0.0012039031557981	-0.04285126340539548	0.04285126340539548
Cells_Texture_Contrast_Hoechst_3_00_256	0.046490367083302786	-0.0001919154538862753	-0.2386701124793807	0.23867011247938066
Cells_Texture_Contrast_Hoechst_3_02_256	0.04776502032221286	-0.00013928007247221918	-0.24261469070638997	0.24261469070639
Cells_Texture_Contrast_Mitochondria_3_03_256	0.043807387557816324	0.0009097309813512496	-0.0031827466600844534	0.0031827466600844534
Cells_Texture_Contrast_PM_3_01_256	0.011904241987679587	0.00026069360858727963	-0.08874470369113438	0.08874470369113438
Cells_Texture_Contrast_PM_3_03_256	0.013259048587893396	0.00023083939262127714	-0.10264283905444108	0.10264283905444108
Cells_Texture_Correlation_Actin_3_00_256	0.1378856608001352	0.0012622142151789948	0.1839309343350211	-0.1839309343350211
Cells_Texture_Correlation_Actin_3_01_256	0.10440199880297218	0.0011052965705672122	0.1765240964839337	-0.1765240964839337
Cells_Texture_Correlation_Actin_3_02_256	0.12946286294294163	0.0012087597108589952	0.1845492720271772	-0.1845492720271772
Cells_Texture_Correlation_Actin_3_03_256	0.10979731264933146	0.0010987360370333181	0.1955215173576964	-0.1955215173576964
Cells_Texture_Correlation_ER_3_00_256	0.00030180443404648205	-4.9041538987010026e-05	0.011644276681582483	-0.011644276681582483
Cells_Texture_Correlation_ER_3_01_256	0.0006624080090099627	-9.965253400580919e-05	0.007676634825156389	-0.00767663482515639
Cells_Texture_Correlation_ER_3_03_256	0.0009018672454187415	-8.474922014401605e-05	0.02063412416750142	-0.020634124167501423
Cells_Texture_Correlation_Hoechst_3_03_256	0.001379480106333264	0.00013941460694527274	-0.012945340591870517	0.01294534059187052
Cells_Texture_Correlation_Mitochondria_3_00_256	0.005587231704253681	0.00021085297793991062	-0.04687722233688427	0.046877222336884274
Cells_Texture_Correlation_Mitochondria_3_01_256	0.004295652258739624	0.00015552779256576812	-0.04835800491426499	0.04835800491426499
Cells_Texture_Correlation_Mitochondria_3_02_256	0.005198574049788185	0.00017102755187371743	-0.05230892500687967	0.05230892500687968
Cells_Texture_Correlation_Mitochondria_3_03_256	0.003144654174250028	0.00017663965692598757	-0.031147601302305775	0.03114760130230577
Cells_Texture_Correlation_PM_3_01_256	0.002948426881344335	-0.0001353524779335047	-0.04925751812179738	0.04925751812179738
Cells_Texture_Correlation_PM_3_03_256	0.0020316123547958753	-0.00013405156974666334	-0.03699107429879013	0.03699107429879013
Cells_Texture_DifferenceEntropy_Hoechst_3_02_256	0.05396169534347339	0.00025008575680785514	-0.23254146113094837	0.23254146113094837
Cells_Texture_DifferenceEntropy_PM_3_01_256	0.04758980530839951	0.0007425604872701437	-0.09557953145323819	0.09557953145323819
Cells_Texture_DifferenceEntropy_PM_3_03_256	0.0497370711452616	0.0007315412860895064	-0.10763439415631224	0.10763439415631225
Cells_Texture_DifferenceVariance_Hoechst_3_01_256	0.06453938128546344	-6.426764129801617e-05	0.259077665324561	-0.25907766532456106
Cells_Texture_DifferenceVariance_Mitochondria_3_03_256	0.06503803866600522	-0.0009551538774578652	-0.043131160540598096	0.043131160540598096
Cells_Texture_DifferenceVariance_PM_3_03_256	0.0640761620475796	-0.0008415602013405905	0.03191400744546531	-0.03191400744546531
Cells_Texture_InfoMeas1_ER_3_00_256	0.028057363373366728	0.0006372385330666377	0.07432209629897127	-0.07432209629897127
Cells_Texture_InfoMeas1_ER_3_01_256	0.029712844498787527	0.000650148343712788	0.0754150834256065	-0.0754150834256065
Cells_Texture_InfoMeas1_ER_3_03_256	0.027939877269900992	0.000642448270917945	0.06141048640056457	-0.06141048640056457
Cells_Texture_InfoMeas1_Hoechst_3_03_256	0.0016661811400694448	0.0001623715839615725	-0.0075665024009796515	0.007566502400979651
Cells_Texture_InfoMeas1_Mitochondria_3_00_256	0.030987571624088273	0.0006713414160005632	0.0911982130878165	-0.09119821308781652
Cells_Texture_InfoMeas1_Mitochondria_3_01_256	0.0277567140324102	0.0006404476234057114	0.08175220863834662	-0.08175220863834662
Cells_Texture_InfoMeas1_Mitochondria_3_02_256	0.0446876071508574	0.0008280756976536802	0.0895530512352293	-0.0895530512352293
Cells_Texture_InfoMeas1_Mitochondria_3_03_256	0.02186711325436641	0.000597918966157526	0.04620768852411647	-0.04620768852411647
Cells_Texture_InfoMeas1_PM_3_00_256	0.020356789225184024	0.0005721985052985328	0.009182275613663833	-0.009182275613663833
Cells_Texture_InfoMeas1_PM_3_01_256	0.023494550489292054	0.0006117123506002611	0.009898626803752694	-0.009898626803752694
Cells_Texture_InfoMeas1_PM_3_02_256	0.028789532969223375	0.0006739377423014266	0.013591121442450279	-0.01359112144245028
Cells_Texture_InfoMeas1_PM_3_03_256	0.023239147259015325	0.000594131540717076	-0.006200906341411667	0.006200906341411667
Cells_Texture_InfoMeas2_Hoechst_3_02_256	0.018377168226844875	0.00028914076897865854	-0.10836232142785229	0.10836232142785229
Cells_Texture_InverseDifferenceMoment_Hoechst_3_01_256	0.02469101138591756	-0.00033269616348399517	0.13470963743987419	-0.13470963743987419
Cells_Texture_InverseDifferenceMoment_Mitochondria_3_00_256	0.1502893743201913	-0.001608003060630124	-0.022921637667278935	0.022921637667278935
Cells_Texture_InverseDifferenceMoment_Mitochondria_3_02_256	0.16902719540522082	-0.0017000418165270714	-0.022147231993909465	0.02214723199390947
Cells_Texture_SumVariance_PM_3_01_256	0.010331380285439118	4.497098612684209e-05	-0.10807853691683014	0.10807853691683016
Cells_Texture_Variance_Hoechst_3_00_256	0.070238567564468	-0.00011533040377914094	-0.2987031482213036	0.29870314822130367
Nuclei_AreaShape_Compactness	0.015924332508242323	0.000397421071471378	-0.09151472445305231	0.09151472445305231
Nuclei_AreaShape_Eccentricity	0.02017962780793814	0.0004144764940142842	-0.09227493467369613	0.09227493467369614
Nuclei_AreaShape_Extent	0.020150017879828064	-0.00038875690054225625	0.10410566519643255	-0.10410566519643254
Nuclei_AreaShape_FormFactor	0.03096739943233129	-0.0005685246934210217	0.11438148263253362	-0.1143814826325336
Nuclei_AreaShape_Orientation	0.0003500300216994212	2.246010782828621e-05	-0.017821351983816736	0.017821351983816736
Nuclei_AreaShape_Solidity	0.02096598461760557	-0.00027697720507931494	0.13785876240810066	-0.13785876240810066
Nuclei_AreaShape_Zernike_0_0	0.03897646585430192	-0.0005178069861469918	0.14189707343043984	-0.14189707343043984
Nuclei_AreaShape_Zernike_1_1	0.0005001639541024616	9.693568393460045e-05	0.0001188507419834627	-0.00011885074198346271
Nuclei_AreaShape_Zernike_2_0	0.016400567021712442	0.00052015587189216	-0.015930341690907034	0.015930341690907034
Nuclei_AreaShape_Zernike_2_2	0.004733322412819763	0.0002388948548356424	-0.03411898079303505	0.03411898079303505
Nuclei_AreaShape_Zernike_3_1	0.0060135464936426075	0.00014538701699742923	-0.07057494950959686	0.07057494950959686
Nuclei_AreaShape_Zernike_3_3	0.00484325955304854	0.00011235927624528104	-0.06644577677730093	0.06644577677730093
Nuclei_AreaShape_Zernike_4_0	0.026482503651427458	-0.0003584498844487309	0.1308147879726902	-0.13081478797269022
Nuclei_AreaShape_Zernike_4_2	0.029384624864331688	1.1314493306041145e-05	-0.17739042173664143	0.17739042173664143
Nuclei_AreaShape_Zernike_4_4	0.034688269057919	0.00034501597844143644	-0.1612972641439258	0.1612972641439258
Nuclei_AreaShape_Zernike_5_1	0.0024446182052828558	8.40975893128568e-05	0.050924938414010565	-0.050924938414010565
Nuclei_AreaShape_Zernike_5_3	0.0010332032223179244	0.0001336087458399037	0.015581249627166546	-0.015581249627166545
Nuclei_AreaShape_Zernike_5_5	0.008329265012792963	6.112745664545395e-05	-0.09587988304748565	0.09587988304748565
Nuclei_AreaShape_Zernike_6_0	0.0025462172198048583	-3.116014175341488e-05	-0.05269236889422413	0.052692368894224136
Nuclei_AreaShape_Zernike_6_2	0.008293388009317115	0.0002869678258747477	0.07355789946510682	-0.07355789946510682
Nuclei_AreaShape_Zernike_6_4	0.013632062135464862	-0.00015028306868573621	0.11055723807525736	-0.11055723807525736
Nuclei_AreaShape_Zernike_6_6	0.042215830799573584	0.0002702231220081505	-0.19398030853928167	0.19398030853928167
Nuclei_AreaShape_Zernike_7_1	0.0002968968636379854	5.233240982678276e-06	-0.017761121169982283	0.017761121169982283
Nuclei_AreaShape_Zernike_7_3	0.002678173171704046	0.0001387411836402243	-0.03805023851753463	0.03805023851753464
Nuclei_AreaShape_Zernike_7_5	0.003031969250165356	0.00014609755645844593	-0.041256214892786656	0.041256214892786656
Nuclei_AreaShape_Zernike_7_7	0.008138400247985844	2.1136705070236674e-05	-0.09702073324090887	0.09702073324090887
Nuclei_AreaShape_Zernike_8_0	0.0027290015561223235	-8.333958846448574e-05	-0.05299860957625033	0.05299860957625033
Nuclei_AreaShape_Zernike_8_2	0.0006562833213763497	-0.00010638247656762748	-0.00910625407048705	0.00910625407048705
Nuclei_AreaShape_Zernike_8_4	0.015464740182343562	0.0002200999262423364	-0.10821296727503488	0.10821296727503489
Nuclei_AreaShape_Zernike_8_6	0.0006938738823100143	0.00010650162990384676	0.012981255146150835	-0.012981255146150835
Nuclei_AreaShape_Zernike_8_8	0.03670490136945881	0.000188379513218315	-0.1904865176057181	0.1904865176057181
Nuclei_AreaShape_Zernike_9_1	0.0008634728297649552	7.968044748524467e-07	0.030652702014051667	-0.030652702014051663
Nuclei_AreaShape_Zernike_9_3	0.0003702334936588336	2.12580303412662e-05	0.020199545378079223	-0.020199545378079223
Nuclei_AreaShape_Zernike_9_5	0.002224571445359924	4.141401843960315e-05	-0.04733269404478245	0.04733269404478245
Nuclei_AreaShape_Zernike_9_7	0.009268045346404463	8.177801625045141e-05	-0.09690268977702815	0.09690268977702815
Nuclei_AreaShape_Zernike_9_9	0.009184026882042007	9.394736366373494e-05	-0.09786828685333707	0.09786828685333707
Nuclei_Correlation_Correlation_ER_Hoechst	0.019012462244400896	0.00015013970072425172	-0.13216928442466608	0.13216928442466608
Nuclei_Correlation_Correlation_ER_PM	0.029169770101654224	-4.096710714680416e-05	-0.16862282449138424	0.16862282449138427
Nuclei_Correlation_Correlation_Hoechst_PM	0.1566944053630358	-0.0008475400746561655	-0.38794958121846934	0.38794958121846934
Nuclei_Correlation_K_ER_Hoechst	0.05419978440420792	-0.0004946423885225903	-0.19815913883370145	0.19815913883370145
Nuclei_Correlation_K_Hoechst_Actin	0.232322597903043	0.0016427452794596925	0.4053130053423166	-0.4053130053423166
Nuclei_Correlation_K_Hoechst_ER	0.03264490438113066	0.0003543468963243394	0.18352201840356358	-0.18352201840356358
Nuclei_Correlation_K_Hoechst_Mitochondria	0.0802401648155181	0.0011650706171805222	0.1328952306655586	-0.13289523066555864
Nuclei_Correlation_K_PM_Hoechst	0.0775348012615048	-0.0008171703217809001	-0.2540013322716962	0.2540013322716962
Nuclei_Correlation_Overlap_ER_Hoechst	0.038199026703828576	-0.0004240174562206152	-0.19065897347715444	0.19065897347715444
Nuclei_Correlation_Overlap_Hoechst_PM	0.1277222321313436	-0.0009325389499103999	-0.3258633599816169	0.3258633599816169
Nuclei_Correlation_RWC_ER_Actin	0.011208702806251303	-2.6321980399942522e-05	-0.10980835684159579	0.10980835684159579
Nuclei_Correlation_RWC_ER_Hoechst	0.06126690704064841	0.0009987000959452228	0.0767939615241629	-0.0767939615241629
Nuclei_Correlation_RWC_ER_Mitochondria	0.017907241117514183	-0.00035574823233151164	-0.12780970647445916	0.12780970647445916
Nuclei_Correlation_RWC_ER_PM	0.005271720865457019	0.0001931876745108369	0.05585069227929912	-0.055850692279299126
Nuclei_Correlation_RWC_Hoechst_Actin	0.027689214688041086	0.0006896096175247038	0.03387196327310334	-0.03387196327310334
Nuclei_Correlation_RWC_Hoechst_ER	0.020533698263220157	-0.00014294629721344187	-0.1592444636740456	0.15924446367404563
Nuclei_Correlation_RWC_Hoechst_Mitochondria	0.018910108533643166	0.00059319059098844	-0.007257659265082405	0.007257659265082406
Nuclei_Correlation_RWC_Hoechst_PM	0.018455953001485503	0.0005432133301065622	0.06495687871973754	-0.06495687871973754
Nuclei_Correlation_RWC_PM_Actin	0.019161288351086325	0.0005679333891339597	0.018571533587551186	-0.018571533587551186
Nuclei_Correlation_RWC_PM_ER	0.06435870563907442	-0.0007172406693400371	-0.2523234629938685	0.25232346299386843
Nuclei_Correlation_RWC_PM_Mitochondria	0.01328723595085568	0.00032370486648627386	-0.08527002996511517	0.08527002996511517
Nuclei_Granularity_1_Actin	2.7629768349246575e-05	1.4174731295255317e-06	-0.0061725922142203925	0.006172592214220393
Nuclei_Granularity_1_ER	0.0014745190112087636	0.00017552080503732554	-0.009183718072768583	0.009183718072768583
Nuclei_Granularity_1_Hoechst	0.0010731145914046891	0.00014137998652960653	0.013713017032475922	-0.01371301703247592
Nuclei_Granularity_1_Mitochondria	0.023380829999125385	0.0006471387081142653	0.09213511287476259	-0.0921351128747626
Nuclei_Intensity_IntegratedIntensityEdge_Hoechst	0.06162462285528203	0.0003745927205396183	-0.2460044768179258	0.2460044768179258
Nuclei_Intensity_IntegratedIntensity_Actin	0.13936315486939554	0.001367257573253746	0.30221404166152066	-0.30221404166152066
Nuclei_Intensity_IntegratedIntensity_ER	0.006461570109411063	0.00024733867392158276	0.07620146777207164	-0.07620146777207164
Nuclei_Intensity_IntegratedIntensity_Hoechst	0.007993970506777082	0.0004106938956270204	0.0095737182858987	-0.0095737182858987
Nuclei_Intensity_IntegratedIntensity_PM	0.019200536933567935	0.000541035724334528	0.10323608237552956	-0.10323608237552956
